battledore,battledore,battledores,battledoring,battledored,battledored
baulk,baulk,baulks,baulking,baulked,baulked
bawl,bawl,bawls,bawling,bawled,bawled
bay,bay,bays,baying,bayed,bayed
bayonet,bayonet,bayonets,bayoneting,bayoneted,bayoneted
bcc,bcc,bcc's,bcc'ing,bcc'ed,bcc'ed
be,am;are,is;are,being,was;were,been
beach,beach,beaches,beaching,beached,beached
beacon,beacon,beacons,beaconing,beaconed,beaconed
bead,bead,beads,beading,beaded,beaded
beagle,beagle,beagles,beagling,beagled,beagled
beam,beam,beams,beaming,beamed,beamed
bean,bean,beans,beaning,beaned,beaned
bear,bear,bears,bearing,bore,born;borne
beard,beard,beards,bearding,bearded,bearded
beat,beat,beats,beating,beat,beaten
beatbox,beatbox,beatboxes,beatboxing,beatboxed,beatboxed
beatify,beatify,beatifies,beatifying,beatified,beatified
beautify,beautify,beautifies,beautifying,beautified,beautified
beaver,beaver,beavers,beavering,beavered,beavered
bechance,bechance,bechances,bechancing,bechanced,bechanced
beckon,beckon,beckons,beckoning,beckoned,beckoned
becloud,becloud,beclouds,beclouding,beclouded,beclouded
become,become,becomes,becoming,became,become
bed,bed,beds,bedding,bedded,bedded
bedaub,bedaub,bedaubs,bedaubing,bedaubed,bedaubed
bedazzle,bedazzle,bedazzles,bedazzling,bedazzled,bedazzled
bedeck,bedeck,bedecks,bedecking,bedecked,bedecked
bedevil,bedevil,bedevils,bedevilling,bedevilled,bedevilled
bedew,bedew,bedews,bedewing,bedewed,bedewed
bedight,bedight,bedights,bedighting,bedighted,bedighted
bedim,bedim,bedims,bedimming,bedimmed,bedimmed
bedizen,bedizen,bedizens,bedizening,bedizened,bedizened
bedraggle,bedraggle,bedraggles,bedraggling,bedraggled,bedraggled
beef,beef,beefs,beefing,beefed,beefed
beep,beep,beeps,beeping,beeped,beeped
beeswax,beeswax,beeswaxes,beeswaxing,beeswaxed,beeswaxed
beetle,beetle,beetles,beetling,beetled,beetled
befall,befall,befalls,befalling,befell,befallen
befit,befit,befits,befitting,befitted,befitted
befog,befog,befogs,befogging,befogged,befogged
befool,befool,befools,befooling,befooled,befooled
befoul,befoul,befouls,befouling,befouled,befouled
befriend,befriend,befriends,befriending,befriended,befriended
befuddle,befuddle,befuddles,befuddling,befuddled,befuddled
beg,beg,begs,begging,begged,begged
beget,beget,begets,begetting,begat;begot,begotten;begot
beggar,beggar,beggars,beggaring,beggared,beggared
begin,begin,begins,beginning,began,begun
begird,begird,begirds,begirding,begirt,begirt
begrime,begrime,begrimes,begriming,begrimed,begrimed
begrudge,begrudge,begrudges,begrudging,begrudged,begrudged
beguile,beguile,beguiles,beguiling,beguiled,beguiled
behave,behave,behaves,behaving,behaved,behaved
behead,behead,beheads,beheading,beheaded,beheaded
behold,behold,beholds,beholding,beheld,beheld
behove,behove,behoves,behoving,behoved,behoved
bejewel,bejewel,bejewels,bejewelling,bejewelled,bejewelled
belabour,belabour,belabours,belabouring,belaboured,belaboured
belay,belay,belays,belaying,belayed,belayed
belch,belch,belches,belching,belched,belched
beleaguer,beleaguer,beleaguers,beleaguering,beleaguered,beleaguered
belie,belie,belies,belying,belied,belied
believe,believe,believes,believing,believed,believed
belittle,belittle,belittles,belittling,belittled,belittled
bell,bell,bells,belling,belled,belled
bellow,bellow,bellows,bellowing,bellowed,bellowed
belly,belly,bellies,bellying,bellied,bellied
belly-laugh,belly-laugh,belly-laughs',belly-laughing,belly-laughed,belly-laughed
bellyache,bellyache,bellyaches,bellyaching,bellyached,bellyached
bellyland,bellyland,bellylands,bellylanding,bellylanded,bellylanded
belong,belong,belongs,belonging,belonged,belonged
belt,belt,belts,belting,belted,belted
bemean,bemean,bemeans,bemeaning,bemeaned,bemeaned
bemire,bemire,bemires,bemiring,bemired,bemired
bemoan,bemoan,bemoans,bemoaning,bemoaned,bemoaned
bemuse,bemuse,bemuses,bemusing,bemused,bemused
bename,bename,benames,benaming,benempt,benempt
bench,bench,benches,benching,benched,benched
bench-test,bench-test,bench-tests,bench-testing,bench-tested,bench-tested
benchmark,benchmark,benchmarks,benchmarking,benchmarked,benchmarked
benchtest,benchtest,benchtests,benchtesting,benchtested,benchtested
bend,bend,bends,bending,bent,bent
benefice,benefice,benefices,beneficing,beneficed,beneficed
benefit,benefit,benefits,benefiting,benefited,benefited
benumb,benumb,benumbs,benumbing,benumbed,benumbed
bequeath,bequeath,bequeaths,bequeathing,bequeathed,bequeathed
berate,berate,berates,berating,berated,berated
bereave,bereave,bereaves,bereaving,bereaved;bereft,bereaved;bereft
berry,berry,berries,berrying,berried,berried
berth,berth,berths,berthing,berthed,berthed
beseech,beseech,beseeches,beseeching,beseeched,beseeched
beseem,beseem,beseems,beseeming,beseemed,beseemed
beset,beset,besets,besetting,beset,beset
beshrew,beshrew,beshrews,beshrewing,beshrewed,beshrewed
besiege,besiege,besieges,besieging,besieged,besieged
besmear,besmear,besmears,besmearing,besmeared,besmeared
besmirch,besmirch,besmirches,besmirching,besmirched,besmirched
bespangle,bespangle,bespangles,bespangling,bespangled,bespangled
bespatter,bespatter,bespatters,bespattering,bespattered,bespattered
bespeak,bespeak,bespeaks,bespeaking,bespoke,bespoken
bespread,bespread,bespreads,bespreading,bespreaded,bespreaded
besprinkle,besprinkle,besprinkles,besprinkling,besprinkled,besprinkled
best,best,bests,besting,bested,bested
besteaded,besteaded,besteads,besteading,besteadeded,besteadeded
bestialize,bestialize,bestializes,bestializing,bestialized,bestialized
bestir,bestir,bestirs,bestirring,bestirred,bestirred
bestow,bestow,bestows,bestowing,bestowed,bestowed
bestrew,bestrew,bestrews,bestrewing,bestrewed,bestrewn
bestride,bestride,bestrides,bestriding,bestrode,bestrode
bet,bet,bets,betting,bet,bet
beta-test,beta-test,beta-tests,beta-testing,beta-tested,beta-tested
betake,betake,betakes,betaking,betook,betaken
betatest,betatest,betatests,betatesting,betatested,betatested
bethink,bethink,bethinks,bethinking,bethought,bethought
betide,betide,betides,betiding,betided,betided
betoken,betoken,betokens,betokening,betokened,betokened
betray,betray,betrays,betraying,betrayed,betrayed
betroth,betroth,betroths,betrothing,betrothed,betrothed
better,better,betters,bettering,bettered,bettered
bewail,bewail,bewails,bewailing,bewailed,bewailed
beware,beware,bewares,bewaring,bewared,bewared
bewilder,bewilder,bewilders,bewildering,bewildered,bewildered
bewitch,bewitch,bewitches,bewitching,bewitched,bewitched
bewray,bewray,bewrays,bewraying,bewrayed,bewrayed
bias,bias,biases,biasing,biased,biased
bicker,bicker,bickers,bickering,bickered,bickered
bicycle,bicycle,bicycles,bicycling,bicycled,bicycled
bid,bid,bids,bidding,bade;bid,bidden;bid
bide,bide,bides,biding,bided,bided
biff,biff,biffs,biffing,biffed,biffed
bifurcate,bifurcate,bifurcates,bifurcating,bifurcated,bifurcated
big,big,bigs,bigging,bigged,bigged
big-note,big-note,big-notes,big-noting,big-noted,big-noted
bight,bight,bights,bighting,bighted,bighted
bike,bike,bikes,biking,biked,biked
bilge,bilge,bilges,bilging,bilged,bilged
bilk,bilk,bilks,bilking,bilked,bilked
bill,bill,bills,billing,billed,billed
billet,billet,billets,billeting,billeted,billeted
billow,billow,billows,billowing,billowed,billowed
bimble,bimble,bimbles,bimbling,bimbled,bimbled
bin,bin,bins,binning,binned,binned
bind,bind,binds,binding,bound,bound
binge,binge,binges,bingeing,binged,binged
bioassay,bioassay,bioassays,bioassaying,bioassayed,bioassayed
biodegrade,biodegrade,biodegrades,biodegrading,biodegraded,biodegraded
birch,birch,birches,birching,birched,birched
bird,bird,birds,birding,birded,birded
bird's-nest,bird's-nest,bird's-nests,bird's-nesting,bird's-nested,bird's-nested
birddog,birddog,birddogs,birddogging,birddogged,birddogged
birdie,birdie,birdies,birdieing,birdied,birdied
birdlime,birdlime,birdlimes,birdliming,birdlimed,birdlimed
birdy,birdy,birdies,birdying,birdied,birdied
birl,birl,birls,birling,birled,birled
birr,birr,birrs,birring,birred,birred
birth,birth,births,birthing,birthed,birthed
bisect,bisect,bisects,bisecting,bisected,bisected
bit,bit,bits,bitting,bitted,bitted
bitch,bitch,bitches,bitching,bitched,bitched
bite,bite,bites,biting,bit,bitten
bitmap,bitmap,bitmaps,bitmapping,bitmapped,bitmapped
bitter,bitter,bitters,bittering,bittered,bittered
bituminize,bituminize,bituminizes,bituminizing,bituminized,bituminized
bivouac,bivouac,bivouacs,bivouacking,bivouacked,bivouacked
bivvy,bivvy,bivvies,bivvying,bivvied,bivvied
blab,blab,blabs,blabbing,blabbed,blabbed
blabber,blabber,blabbers,blabbering,blabbered,blabbered
black,black,blacks,blacking,blacked,blacked
black-lead,black-lead,black-leads,black-leading,black-leaded,black-leaded
blackball,blackball,blackballs,blackballing,blackballed,blackballed
blackbird,blackbird,blackbirds,blackbirding,blackbirded,blackbirded
blacken,blacken,blackens,blackening,blackened,blackened
blackguard,blackguard,blackguards,blackguarding,blackguarded,blackguarded
blackjack,blackjack,blackjacks,blackjacking,blackjacked,blackjacked
blackleg,blackleg,blacklegs,blacklegging,blacklegged,blacklegged
blacklist,blacklist,blacklists,blacklisting,blacklisted,blacklisted
blackmail,blackmail,blackmails,blackmailing,blackmailed,blackmailed
blackmarket,blackmarket,blackmarkets,blackmarketing,blackmarketed,blackmarketed
blackout,blackout,blackouts,blackouting,blackouted,blackouted
blag,blag,blags,blagging,blagged,blagged
blah,blah,blahs,blahing,blahed,blahed
blame,blame,blames,blaming,blamed,blamed
blanch,blanch,blanches,blanching,blanched,blanched
blandish,blandish,blandishes,blandishing,blandished,blandished
blank,blank,blanks,blanking,blanked,blanked
blanket,blanket,blankets,blanketing,blanketed,blanketed
blare,blare,blares,blaring,blared,blared
blarney,blarney,blarneys,blarneying,blarneyed,blarneyed
blaspheme,blaspheme,blasphemes,blaspheming,blasphemed,blasphemed
blast,blast,blasts,blasting,blasted,blasted
blat,blat,blats,blatting,blatted,blatted
blather,blather,blathers,blathering,blathered,blathered
blaze,blaze,blazes,blazing,blazed,blazed
blazon,blazon,blazons,blazoning,blazoned,blazoned
bleach,bleach,bleaches,bleaching,bleached,bleached
blear,blear,blear,blearing,bleared,bleared
bleat,bleat,bleats,bleating,bleated,bleated
bleed,bleed,bleeds,bleeding,bled,bled
bleep,bleep,bleeps,bleeping,bleeped,bleeped
blemish,blemish,blemishes,blemishing,blemished,blemished
blench,blench,blenches,blenching,blenched,blenched
blend,blend,blends,blending,blended,blended
blent,blent,blents,blenting,blented,blented
bless,bless,blesses,blessing,blessed,blessed
blest,blest,blests,blesting,blested,blested
blether,blether,blethers,blethering,blethered,blethered
blight,blight,blights,blighting,blighted,blighted
blind,blind,blinds,blinding,blinded,blinded
blindfold,blindfold,blindfolds,blindfolding,blindfolded,blindfolded
blindside,blindside,blindsides,blindsiding,blindsided,blindsided
blink,blink,blinks,blinking,blinked,blinked
blip,blip,blips,blipping,blipped,blipped
bliss,bliss,blisses,blissing,blissed,blissed
blister,blister,blisters,blistering,blistered,blistered
blitz,blitz,blitzes,blitzing,blitzed,blitzed
bloat,bloat,bloats,bloating,bloated,bloated
blob,blob,blobs,blobbing,blobbed,blobbed
block,block,blocks,blocking,blocked,blocked
blockade,blockade,blockades,blockading,blockaded,blockaded
blog,blog,blogs,blogging,blogged,blogged
blood,blood,bloods,blooding,blooded,blooded
bloody,bloody,bloodies,bloodying,bloodied,bloodied
bloom,bloom,blooms,blooming,bloomed,bloomed
bloop,bloop,bloops,blooping,blooped,blooped
blossom,blossom,blossoms,blossoming,blossomed,blossomed
blot,blot,blots,blotting,blotted,blotted
blotch,blotch,blotches,blotching,blotched,blotched
blouse,blouse,blouses,blousing,bloused,bloused
bloviate,bloviate,bloviates,bloviating,bloviated,bloviated
blow,blow,blows,blowing,blew,blown
blow-dry,blow-dry,blow-dries,blow-drying,blow-dried,blow-dried
blow-wave,blow-wave,blow-waves,blow-waving,blow-waved,blow-waved
blowdry,blowdry,blowdries,blowdrying,blowdried,blowdried
blub,blub,blubs,blubbing,blubbed,blubbed
blubber,blubber,blubbers,blubbering,blubbered,blubbered
bludge,bludge,bludges,bludging,bludged,bludged
bludgeon,bludgeon,bludgeons,bludgeoning,bludgeoned,bludgeoned
blue,blue,blues,bluing,blued,blued
bluepencil,bluepencil,bluepencils,bluepenciling,bluepenciled,bluepenciled
blueprint,blueprint,blueprints,blueprinting,blueprinted,blueprinted
bluff,bluff,bluffs,bluffing,bluffed,bluffed
blunder,blunder,blunders,blundering,blundered,blundered
blunge,blunge,blunges,blunging,blunged,blunged
blunt,blunt,blunts,blunting,blunted,blunted
blur,blur,blurs,blurring,blurred,blurred
blurt,blurt,blurts,blurting,blurted,blurted
blush,blush,blushes,blushing,blushed,blushed
bluster,bluster,blusters,blustering,blustered,blustered
board,board,boards,boarding,boarded,boarded
boast,boast,boasts,boasting,boasted,boasted
boat,boat,boats,boating,boated,boated
bob,bob,bobs,bobbing,bobbed,bobbed
bobble,bobble,bobbles,bobbling,bobbled,bobbled
bobol,bobol,bobols,boboling,boboled,boboled
bobsleigh,bobsleigh,bobsleighs,bobsleighing,bobsleighed,bobsleighed
bode,bode,bodes,boding,boded,boded
bodge,bodge,bodges,bodging,bodged,bodged
body,body,bodies,bodying,bodied,bodied
bodycheck,bodycheck,bodychecks,bodychecking,bodychecked,bodychecked
bog,bog,bogs,bogging,bogged,bogged
boggle,boggle,boggles,boggling,boggled,boggled
bogie,bogie,bogies,bogieing,bogied,bogied
boil,boil,boils,boiling,boiled,boiled
bollock,bollock,bollocks,bollocking,bollocked,bollocked
bolster,bolster,bolsters,bolstering,bolstered,bolstered
bolt,bolt,bolts,bolting,bolted,bolted
bomb,bomb,bombs,bombing,bombed,bombed
bombard,bombard,bombards,bombarding,bombarded,bombarded
bond,bond,bonds,bonding,bonded,bonded
bone,bone,bones,boning,boned,boned
bong,bong,bongs,bonging,bonged,bonged
bonk,bonk,bonks,bonking,bonked,bonked
boo,boo,boos,booing,booed,booed
boob,boob,boobs,boobing,boobed,boobed
booby-trap,booby-trap,booby-traps,booby-trapping,booby-trapped,booby-trapped
boobytrap,boobytrap,boobytraps,boobytrapping,boobytrapped,boobytrapped
